from_txn_id,to_device_profile_id,newness,proxy_type,match_status,device_type
3002322,DP-adf5ed633592234d,Found,,match_status:2,desktop
3002334,DP-f357962139691e3c,Found,,,desktop
3002338,DP-f357962139691e3c,Found,,,desktop
3002340,DP-d44670203cb37a73,New,,match_status:2,desktop
3002343,DP-86da3a3573db2589,New,,match_status:1,mobile
3002346,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3002347,DP-4d471fe7671da769,Found,,match_status:2,desktop
3002348,DP-86da3a3573db2589,Found,,match_status:1,mobile
3002351,DP-53eef6115592e0e2,New,,match_status:1,mobile
3002356,DP-2b0b8f2c346eba51,Found,,match_status:1,mobile
3002360,DP-e7786fd0a5a5ff4a,Found,,match_status:2,desktop
3002362,DP-33e971878f51de4b,New,,,mobile
3002363,DP-e8262af77384f2fb,New,,,desktop
3002376,DP-bd004005438187fa,Found,,match_status:2,desktop
3002381,DP-f357962139691e3c,Found,,,desktop
3002385,DP-80b0e21f1efbc2c1,Found,,match_status:2,mobile
3002386,DP-d218e3bbecf0c737,Found,,match_status:2,desktop
3002393,DP-3936ef335378ed70,Found,,,desktop
3002397,DP-6219a6a1444505b7,,,,
3002400,DP-644f43676b4dd944,Unknown,,,desktop
3002402,DP-add13ee6c3023a23,New,,match_status:2,desktop
3002406,DP-88d2976c492a2742,New,,match_status:2,desktop
3002408,DP-4e5c4bb452e1767c,New,,match_status:2,desktop
3002412,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3002419,DP-859e3ab20eda3727,Found,,match_status:2,desktop
3002420,DP-f6015e6f4c7a0a8c,Found,,,mobile
3002423,DP-1e82d3dedabecfcd,Found,,match_status:2,desktop
3002430,DP-1e82d3dedabecfcd,Found,,match_status:2,desktop
3002437,DP-e9e4a2bed8103492,Found,,match_status:2,desktop
3002445,DP-8489e743e9e1f231,Found,,,desktop
3002446,DP-1e82d3dedabecfcd,Found,,match_status:2,desktop
3002447,DP-3c6c632c4845ca05,New,,match_status:2,desktop
3002451,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3002452,DP-56312c45abf0ff34,Found,,match_status:2,desktop
3002456,DP-7ed5a22914b1d53c,New,,match_status:2,desktop
3002458,DP-4c17faaf3d5b2bf7,New,,,mobile
3002466,DP-4049f96f8cc92c3a,Found,,match_status:2,desktop
3002469,DP-b480a76da526c94b,New,,match_status:1,mobile
3002470,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3002474,DP-9c619e68034e4e24,New,,match_status:2,desktop
3002476,DP-5901c7895ecb1e3b,New,,match_status:2,desktop
3002479,DP-d7755df514dfdde1,New,,match_status:1,mobile
3002484,DP-b480a76da526c94b,New,,match_status:1,mobile
3002486,DP-12513b43a8e14b6f,New,,match_status:1,mobile
3002492,DP-869b60598afe0386,New,,match_status:1,mobile
3002493,DP-f357962139691e3c,New,,,desktop
3002503,DP-3af5209112683dc7,New,,,mobile
3002504,DP-b480a76da526c94b,Found,,match_status:1,mobile
3002505,DP-862b95359a557aca,New,,match_status:1,mobile
3002513,DP-8489e743e9e1f231,Found,,,desktop
3002519,DP-fba39238235de312,New,,,mobile
3002520,DP-8e20c2e0ce7bd12a,Found,,match_status:2,desktop
3002530,DP-580cd7fa81290772,Found,,match_status:2,desktop
3002531,DP-8489e743e9e1f231,Found,,,desktop
3002532,DP-61934688e850c59c,Found,,,desktop
3002536,DP-580cd7fa81290772,Found,,match_status:2,desktop
3002537,DP-f7df45f5ba39f4d5,New,,match_status:2,mobile
3002541,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3002542,DP-86da3a3573db2589,New,,match_status:1,mobile
3002544,DP-12513b43a8e14b6f,Found,,match_status:1,mobile
3002546,DP-bcbf34b7984d2488,Found,,match_status:1,mobile
3002549,DP-16d9858696cb7b2f,Found,,,mobile
3002552,DP-e7786fd0a5a5ff4a,Found,,match_status:2,desktop
3002553,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3002557,DP-ce69d00ba9811adb,New,,match_status:2,desktop
3002560,DP-88d2976c492a2742,New,,match_status:2,desktop
3002562,DP-f357962139691e3c,Found,,,desktop
3002563,DP-8489e743e9e1f231,Found,,,desktop
3002564,DP-61934688e850c59c,Found,,,desktop
3002568,DP-8489e743e9e1f231,Found,,,desktop
3002578,DP-e7786fd0a5a5ff4a,New,,match_status:2,desktop
3002580,DP-88d2976c492a2742,Found,,match_status:2,desktop
3002583,DP-1afa69227b7363d9,New,,match_status:1,mobile
3002585,DP-580cd7fa81290772,Found,,match_status:2,desktop
3002587,DP-2b0b8f2c346eba51,Found,,match_status:1,mobile
3002588,DP-f357962139691e3c,New,,,desktop
3002590,DP-c96f10c21ebc6db0,Found,,match_status:2,desktop
3002591,DP-a5753b5112a08c92,New,,match_status:1,mobile
3002592,DP-2b0b8f2c346eba51,Found,,match_status:1,mobile
3002593,DP-f824f915444117c1,Found,,match_status:2,desktop
3002595,DP-f406800b28d1a89c,New,,,mobile
3002599,DP-e50033c9230529fd,New,,match_status:1,mobile
3002601,DP-20c0b9f66c0ac188,New,,,mobile
3002605,DP-4049f96f8cc92c3a,New,,match_status:2,desktop
3002610,DP-2b745079d2b55d38,Found,,match_status:2,desktop
3002612,DP-61934688e850c59c,Found,,,desktop
3002619,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3002625,DP-117e0ec13c075458,Found,,match_status:2,desktop
3002627,DP-f24ade7c2e6d575f,Unknown,,,mobile
3002629,DP-ce69d00ba9811adb,Found,,match_status:2,desktop
3002634,DP-f357962139691e3c,New,,,desktop
3002635,DP-2b0b8f2c346eba51,Found,,match_status:1,mobile
3002645,DP-f357962139691e3c,Found,,,desktop
3002651,DP-325a6a2f40e252e8,New,,match_status:2,desktop
3002653,DP-2d5aac45e41fc3f1,New,,,mobile
3002655,DP-163813717df3c29c,Found,,match_status:2,mobile
3002656,DP-d3d0ff4973c45267,Found,,match_status:2,desktop
3002657,DP-f357962139691e3c,New,,,desktop
3002660,DP-f357962139691e3c,Found,,,desktop
3002661,DP-97dc3365e078d588,New,,,desktop
3002663,DP-325a6a2f40e252e8,Found,,match_status:2,desktop
3002668,DP-eb64423aac2288d7,New,,match_status:2,desktop
3002670,DP-20c0b9f66c0ac188,Found,,match_status:2,mobile
3002671,DP-d7755df514dfdde1,New,,match_status:1,mobile
3002675,DP-f357962139691e3c,Found,,,desktop
3002679,DP-37a11416ceda47c2,New,,match_status:2,desktop
3002681,DP-eb64423aac2288d7,Found,,match_status:2,desktop
3002694,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3002696,DP-61934688e850c59c,New,,,desktop
3002697,DP-f357962139691e3c,Found,,,desktop
3002700,DP-325a6a2f40e252e8,Found,,match_status:2,desktop
3002703,DP-d3d0ff4973c45267,New,,match_status:2,desktop
3002704,DP-6219a6a1444505b7,,,,
3002716,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3002726,DP-911759bf89e35217,Found,,,desktop
3002732,DP-db7e11caf8e145de,New,,,desktop
3002737,DP-911759bf89e35217,New,,,desktop
3002741,DP-56c9b2f3416a8a7b,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3002745,DP-10d5a45323d8571d,New,,,desktop
3002753,DP-e7786fd0a5a5ff4a,New,,match_status:2,desktop
3002758,DP-f357962139691e3c,New,,,desktop
3002766,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3002771,DP-92043b09ca639231,Found,,match_status:2,mobile
3002775,DP-f357962139691e3c,New,,,desktop
3002778,DP-d3d0ff4973c45267,Found,,match_status:2,desktop
3002784,DP-d2bb4cf1ffe4229f,Found,,,desktop
3002788,DP-61934688e850c59c,Found,,,desktop
3002789,DP-6219a6a1444505b7,,,,
3002790,DP-325a6a2f40e252e8,Found,,match_status:2,desktop
3002792,DP-f357962139691e3c,New,,,desktop
3002795,DP-56c9b2f3416a8a7b,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3002796,DP-d33d2283fe3e7a8c,New,,match_status:2,mobile
3002802,DP-17d90e4c3deb25e8,New,,match_status:1,mobile
3002808,DP-f357962139691e3c,New,,,desktop
3002809,DP-64297e91c550cb8e,New,,match_status:1,mobile
3002810,DP-91a04f0876e25512,New,,match_status:2,desktop
3002818,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3002820,DP-113df78eb956cf90,Found,,match_status:2,mobile
3002821,DP-2c7e954d23377501,Found,,match_status:1,desktop
3002825,DP-3af5209112683dc7,New,,,mobile
3002826,DP-db7e11caf8e145de,Found,,,desktop
3002828,DP-113df78eb956cf90,Found,,match_status:2,mobile
3002829,DP-1da29b073ba5b5bb,New,,,mobile
3002831,DP-644f43676b4dd944,Unknown,,,desktop
3002833,DP-8e20c2e0ce7bd12a,Found,,match_status:2,desktop
3002839,DP-2f3102c1f18a959a,New,,,mobile
3002840,DP-113df78eb956cf90,New,,match_status:2,mobile
3002851,DP-f357962139691e3c,Found,,,desktop
3002856,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3002857,DP-3910bcf50b27a355,New,,match_status:0,desktop
3002858,DP-11c46cc795693e7c,New,,match_status:1,desktop
3002860,DP-3caec48bf92ac4ed,New,,,mobile
3002862,DP-2e540e712805119f,Found,,match_status:2,desktop
3002865,DP-07a16fbd9f9c2afc,New,,match_status:1,mobile
3002871,DP-14cda32c91d8854f,New,,match_status:1,mobile
3002872,DP-e7786fd0a5a5ff4a,New,,match_status:2,desktop
3002876,DP-f357962139691e3c,Found,,,desktop
3002877,DP-868b8636aca79e26,Found,,match_status:2,desktop
3002879,DP-201259b98e24eed9,New,,,mobile
3002885,DP-f357962139691e3c,New,,,desktop
3002886,DP-f357962139691e3c,Found,,,desktop
3002887,DP-f357962139691e3c,Found,,,desktop
3002891,DP-99ae371823d919da,New,,match_status:2,desktop
3002894,DP-61934688e850c59c,New,,,desktop
3002895,DP-eeca3d773fd2c190,Found,,match_status:2,desktop
3002896,DP-ec7ca10943890923,New,,match_status:2,mobile
3002898,DP-ffb1e6aaf64150d2,New,,,mobile
3002899,DP-661d5f194aef522a,New,,match_status:1,mobile
3002901,DP-f357962139691e3c,Found,,,desktop
3002902,DP-8c09de40402e4e0e,Found,,match_status:2,desktop
3002906,DP-0f59161e6afc4bdc,Found,,match_status:2,desktop
3002909,DP-728c1d744774e4bd,Found,,,mobile
3002910,DP-911759bf89e35217,New,IP_PROXY:HIDDEN,,desktop
3002911,DP-e7786fd0a5a5ff4a,Found,,match_status:2,desktop
3002916,DP-4eb49a8047151f91,New,,,mobile
3002918,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3002925,DP-b3117ec476b79121,New,,,mobile
3002927,DP-f7df45f5ba39f4d5,New,,match_status:2,mobile
3002928,DP-f357962139691e3c,Found,,,desktop
3002932,DP-61934688e850c59c,Found,,,desktop
3002942,DP-bc7e8e5f5346452a,New,,match_status:1,desktop
3002948,DP-6219a6a1444505b7,,,,
3002949,DP-6219a6a1444505b7,,,,
3002952,DP-f357962139691e3c,Found,,,desktop
3002956,DP-56312c45abf0ff34,New,,,desktop
3002957,DP-b5ccaba2602b0e8b,New,,,desktop
3002958,DP-61934688e850c59c,Found,,,desktop
3002962,DP-d7755df514dfdde1,Unknown,,match_status:1,mobile
3002963,DP-61934688e850c59c,New,,,desktop
3002965,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3002966,DP-911759bf89e35217,Found,IP_PROXY:HIDDEN,,desktop
3002967,DP-14cda32c91d8854f,Found,,match_status:1,mobile
3002968,DP-61934688e850c59c,Found,,,desktop
3002973,DP-1301339bb2d785e8,Found,,match_status:2,desktop
3002974,DP-911759bf89e35217,Found,IP_PROXY:HIDDEN,,desktop
3002977,DP-661d5f194aef522a,New,,match_status:1,mobile
3002983,DP-b24806b691565b09,New,,match_status:1,mobile
3002985,DP-56312c45abf0ff34,New,,,desktop
3002986,DP-61934688e850c59c,New,,,desktop
3002991,DP-f357962139691e3c,New,,,desktop
3002995,DP-e7786fd0a5a5ff4a,Found,,match_status:2,desktop
3003002,DP-73a01afd29c6f982,New,,match_status:2,desktop
3003004,DP-b24806b691565b09,Found,,match_status:1,mobile
3003005,DP-f357962139691e3c,New,,,desktop
3003020,DP-868b8636aca79e26,Found,,match_status:2,desktop
3003026,DP-16d9858696cb7b2f,New,,,mobile
3003041,DP-7f03cd37e69b3e84,Found,,match_status:2,desktop
3003045,DP-7f03cd37e69b3e84,Found,,match_status:2,desktop
3003049,DP-2d9bb5c5f64e2b0c,Found,,match_status:2,mobile
3003070,DP-6219a6a1444505b7,,,,
3003073,DP-8b7a6bd5dabcd234,Found,,,mobile
3003082,DP-ce69d00ba9811adb,Found,,match_status:2,desktop
3003084,DP-ce69d00ba9811adb,New,,match_status:2,desktop
3003085,DP-97dc3365e078d588,New,,,desktop
3003093,DP-ce69d00ba9811adb,Found,,match_status:2,desktop
3003111,DP-22a3a23818ff6bda,New,,,mobile
3003121,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3003129,DP-36f003e9e790dd1a,Unknown,,,desktop
3003138,DP-6219a6a1444505b7,,,,
3003159,DP-ce69d00ba9811adb,New,,match_status:2,desktop
3003160,DP-9a9a6ddbc1a5ad1c,Found,,match_status:2,desktop
3003172,DP-08e1df391c3d8068,New,IP_PROXY:ANONYMOUS,,desktop
3003187,DP-5b8d5a5ebc2de70c,New,,match_status:2,mobile
3003194,DP-d7755df514dfdde1,Unknown,,match_status:1,mobile
3003197,DP-0f59161e6afc4bdc,New,,match_status:2,desktop
3003200,DP-7e4e553f1d466920,New,,match_status:2,mobile
3003205,DP-f182bd485fa26aec,Found,,match_status:2,desktop
3003212,DP-2c3652ae19c1673a,Found,,match_status:2,desktop
3003218,DP-e9e4a2bed8103492,New,,match_status:2,desktop
3003220,DP-5a6d5361c65ac448,Found,,match_status:2,desktop
3003232,DP-06048a5c16cef912,New,,match_status:2,desktop
3003233,DP-61934688e850c59c,Found,,,desktop
3003246,DP-3058d0d6bf5d7209,Found,,match_status:2,desktop
3003259,DP-bc73389ff0fb081f,New,,match_status:2,desktop
3003260,DP-8a6c0744ebcb4791,New,,match_status:2,desktop
3003265,DP-14cda32c91d8854f,New,,match_status:1,mobile
3003285,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3003286,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3003287,DP-f357962139691e3c,Found,,,desktop
3003291,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3003300,DP-5e50706d005fbcc7,Found,,match_status:2,desktop
3003301,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3003310,DP-bfd0837602299032,Found,,match_status:2,desktop
3003314,DP-7212645ce5511432,New,,match_status:2,desktop
3003316,DP-7212645ce5511432,Found,,match_status:2,desktop
3003318,DP-88d1a563882f8462,Found,,match_status:2,desktop
3003319,DP-7212645ce5511432,Found,,match_status:2,desktop
3003330,DP-1af9a5620754567f,New,,,desktop
3003331,DP-362cfb5dfd65e30e,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3003332,DP-48db3d6a56bdcf7a,New,,match_status:1,mobile
3003334,DP-362cfb5dfd65e30e,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3003335,DP-1af9a5620754567f,Unknown,,,desktop
3003348,DP-97dc3365e078d588,New,,,desktop
3003350,DP-7ffb6b7c2801dd6e,New,IP_PROXY:TRANSPARENT,match_status:2,mobile
3003351,DP-d3d0ff4973c45267,Found,,match_status:2,desktop
3003352,DP-7212645ce5511432,Found,,match_status:2,desktop
3003354,DP-763016368d73bb02,New,,match_status:2,desktop
3003355,DP-7212645ce5511432,Found,,match_status:2,desktop
3003358,DP-7dd4a0e2fd2b9859,Found,,,mobile
3003359,DP-c8389c53c27bba70,Found,,match_status:2,mobile
3003361,DP-117e0ec13c075458,Found,,match_status:2,desktop
3003365,DP-7212645ce5511432,New,,match_status:2,desktop
3003367,DP-adf5ed633592234d,New,,match_status:2,desktop
3003372,DP-c8389c53c27bba70,New,,match_status:2,mobile
3003375,DP-3f09dc431c6a762b,Found,,match_status:2,desktop
3003378,DP-f357962139691e3c,New,,,desktop
3003388,DP-bfad23395b9384a1,New,,match_status:2,desktop
3003389,DP-bd004005438187fa,New,,match_status:2,desktop
3003390,DP-6219a6a1444505b7,,,,
3003400,DP-81718bb38dbea07b,Found,,match_status:2,mobile
3003407,DP-1af9a5620754567f,Unknown,,,desktop
3003409,DP-bd004005438187fa,Found,,match_status:2,desktop
3003412,DP-f736ce803cdeb801,New,,match_status:2,mobile
3003418,DP-81193b1aaee5ed78,New,,match_status:2,desktop
3003424,DP-3febc06e38bc9c60,Found,,match_status:2,desktop
3003436,DP-735ecf6249bdea05,New,,match_status:1,mobile
3003437,DP-911759bf89e35217,New,,,desktop
3003439,DP-f357962139691e3c,New,,,desktop
3003444,DP-735ecf6249bdea05,Found,,match_status:1,mobile
3003447,DP-4aa9972cb9c203f9,Found,,match_status:2,desktop
3003452,DP-5f65d07b9c19d748,Found,,match_status:2,desktop
3003468,DP-1c0f92ea704ef36d,Found,,match_status:2,desktop
3003472,DP-e7786fd0a5a5ff4a,Found,,match_status:2,desktop
3003473,DP-ce69d00ba9811adb,Found,,match_status:2,desktop
3003475,DP-2b745079d2b55d38,New,,match_status:2,desktop
3003476,DP-e7786fd0a5a5ff4a,Found,,match_status:2,desktop
3003481,DP-c8389c53c27bba70,Found,,match_status:2,mobile
3003483,DP-97dc3365e078d588,Found,,,desktop
3003485,DP-61934688e850c59c,Found,,,desktop
3003493,DP-4e5c4bb452e1767c,Found,,match_status:2,desktop
3003495,DP-e1c4177ea97ef351,Found,,match_status:2,desktop
3003499,DP-3b61795efb08174f,New,,match_status:2,desktop
3003501,DP-ed0abbb58b848dd3,Found,,match_status:2,desktop
3003502,DP-b201eb0c9fc2a549,Found,,match_status:2,desktop
3003509,DP-61934688e850c59c,Found,,,desktop
3003513,DP-61934688e850c59c,Found,,,desktop
3003518,DP-37e085185f17a054,New,,match_status:1,mobile
3003521,DP-61934688e850c59c,New,,,desktop
3003535,DP-61934688e850c59c,Found,,,desktop
3003547,DP-2b745079d2b55d38,Found,,match_status:2,desktop
3003550,DP-d44670203cb37a73,New,,match_status:2,desktop
3003556,DP-7dd4a0e2fd2b9859,Unknown,,,mobile
3003562,DP-0f59161e6afc4bdc,Found,,match_status:2,desktop
3003565,DP-09da210302c99329,New,,match_status:1,mobile
3003567,DP-4d9d68df8bb9d8d9,Found,,match_status:2,desktop
3003573,DP-5fd00d53f28e1b99,New,,match_status:2,desktop
3003579,DP-096af2e74b925909,New,,match_status:2,desktop
3003585,DP-7b35b5409ac38bd9,New,,match_status:2,mobile
3003586,DP-8d17f8d3aede9995,New,,match_status:2,mobile
3003599,DP-426715dde5abca3d,New,,match_status:2,desktop
3003600,DP-06b586604af20226,Found,,match_status:2,desktop
3003607,DP-a534124cab8e2c54,Found,,match_status:2,mobile
3003614,DP-e7786fd0a5a5ff4a,New,,match_status:2,desktop
3003615,DP-51b6b15203b21a7a,Found,,match_status:2,desktop
3003616,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3003618,DP-d90cffa355e94cfa,New,,match_status:2,desktop
3003619,DP-ce69d00ba9811adb,New,,match_status:2,desktop
3003620,DP-eee6cc3496c20ec5,New,,,mobile
3003623,DP-1b0042c73580366b,New,,,mobile
3003624,DP-ce69d00ba9811adb,Found,,match_status:2,desktop
3003627,DP-d44670203cb37a73,New,,match_status:2,desktop
3003631,DP-036262cbfd0b04fd,Found,,match_status:2,desktop
3003643,DP-ce69d00ba9811adb,Found,,match_status:2,desktop
3003648,DP-869b60598afe0386,Found,,match_status:1,mobile
3003649,DP-51b6b15203b21a7a,New,,match_status:2,desktop
3003653,DP-9c619e68034e4e24,New,,match_status:1,desktop
3003661,DP-d3d0ff4973c45267,New,,match_status:2,desktop
3003665,DP-2b0b8f2c346eba51,New,,match_status:1,mobile
3003671,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3003675,DP-86da3a3573db2589,New,,match_status:1,mobile
3003685,DP-b24806b691565b09,New,,match_status:1,mobile
3003686,DP-6a403e370f9c6026,Found,,match_status:2,desktop
3003688,DP-c31dfe4ae829d5b7,New,,match_status:2,desktop
3003695,DP-b24806b691565b09,Found,,match_status:1,mobile
3003697,DP-12c3047510eade03,New,,match_status:2,desktop
3003704,DP-64297e91c550cb8e,New,,match_status:1,mobile
3003708,DP-2c7e954d23377501,New,,match_status:2,desktop
3003715,DP-ce69d00ba9811adb,New,,match_status:2,desktop
3003734,DP-516bbc648d3e6dd8,Found,,match_status:2,desktop
3003737,DP-c2b9d9479b6a507a,New,,match_status:2,desktop
3003740,DP-f182bd485fa26aec,New,,match_status:2,desktop
3003747,DP-235b8b728399be33,Found,,match_status:2,desktop
3003748,DP-6f1021123905e13c,Found,,match_status:2,desktop
3003754,DP-362cfb5dfd65e30e,New,,match_status:1,mobile
3003758,DP-db7e11caf8e145de,New,,,desktop
3003761,DP-d4d57af8de2fb247,Found,,match_status:2,mobile
3003767,DP-17d90e4c3deb25e8,New,,match_status:1,mobile
3003771,DP-f357962139691e3c,New,,,desktop
3003772,DP-7d3279e12bc50f04,Found,,match_status:1,mobile
3003776,DP-325a6a2f40e252e8,Found,,match_status:2,desktop
3003777,DP-325a6a2f40e252e8,New,,match_status:2,desktop
3003779,DP-9f76bdd8f0619ee0,New,,,mobile
3003782,DP-bd004005438187fa,New,,match_status:2,desktop
3003783,DP-eeca3d773fd2c190,New,,match_status:2,desktop
3003784,DP-d1fca23e0ec1350d,Found,,match_status:2,desktop
3003785,DP-828f9ca43b9c4058,New,,match_status:2,desktop
3003790,DP-2b745079d2b55d38,Found,,match_status:2,desktop
3003792,DP-61934688e850c59c,Found,,,desktop
3003794,DP-4835ace18ee62662,New,,match_status:1,mobile
3003802,DP-bfad23395b9384a1,New,,match_status:2,desktop
3003803,DP-eeca3d773fd2c190,Found,,match_status:2,desktop
3003820,DP-f357962139691e3c,Found,,,desktop
3003821,DP-029ffc1ed7858ccb,Found,,match_status:2,mobile
3003822,DP-d5aac356bc162764,Found,,match_status:2,desktop
3003832,DP-0f59161e6afc4bdc,New,,match_status:2,desktop
3003838,DP-86da3a3573db2589,New,,match_status:1,mobile
3003839,DP-61934688e850c59c,Found,,,desktop
3003841,DP-ce69d00ba9811adb,New,,match_status:2,desktop
3003843,DP-ce69d00ba9811adb,Found,,match_status:2,desktop
3003849,DP-83e5e27a8632d361,Found,,match_status:2,desktop
3003885,DP-667d23e46febb1dc,New,,match_status:2,mobile
3003886,DP-06048a5c16cef912,New,,match_status:2,desktop
3003887,DP-bd004005438187fa,Found,,match_status:2,desktop
3003896,DP-4d471fe7671da769,Found,,match_status:0,desktop
3003900,DP-6219a6a1444505b7,,,,
3003916,DP-9c619e68034e4e24,New,,match_status:1,desktop
3003917,DP-644f43676b4dd944,New,,,desktop
3003920,DP-83e5e27a8632d361,Found,,match_status:2,desktop
3003925,DP-58ab60db448dcdac,Found,,match_status:2,mobile
3003930,DP-b24806b691565b09,New,,match_status:1,mobile
3003932,DP-f357962139691e3c,New,,,desktop
3003935,DP-036262cbfd0b04fd,Found,,match_status:2,desktop
3003945,DP-e7786fd0a5a5ff4a,New,,match_status:2,desktop
3003949,DP-d3460e385d53a3e8,New,,match_status:2,desktop
3003952,DP-d3d0ff4973c45267,New,,match_status:2,desktop
3003968,DP-2a26c1f0c8955ae7,New,,,mobile
3003973,DP-67b1ecb61f3599d3,New,,match_status:2,desktop
3003978,DP-ac9934fae03819f5,New,,match_status:2,desktop
3003982,DP-64297e91c550cb8e,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3004004,DP-bb7fdbb0f62b258f,Found,,,mobile
3004005,DP-325a6a2f40e252e8,New,,match_status:2,desktop
3004010,DP-2b0b8f2c346eba51,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3004024,DP-f357962139691e3c,New,,,desktop
3004025,DP-2b0b8f2c346eba51,Found,,match_status:1,mobile
3004030,DP-bcbf34b7984d2488,New,,match_status:1,mobile
3004032,DP-502fb54101bce3d3,Found,,match_status:1,desktop
3004037,DP-644f43676b4dd944,Unknown,,,desktop
3004040,DP-56312c45abf0ff34,Found,,,desktop
3004045,DP-86163704478bb054,New,,match_status:2,desktop
3004047,DP-f357962139691e3c,Found,,,desktop
3004048,DP-4cf4179fb34620b0,Found,,match_status:2,desktop
3004050,DP-f357962139691e3c,Found,,,desktop
3004058,DP-2c3652ae19c1673a,New,,match_status:2,desktop
3004059,DP-644f43676b4dd944,Unknown,,,desktop
3004061,DP-1ae32182f734e84c,Found,,match_status:2,desktop
3004070,DP-6f1021123905e13c,Found,,match_status:2,desktop
