customer_id,total_txns,online_txns,in_person_txns,region_count,avg_amount,max_amount,first_ts,last_ts
C00291,1,0,1,1,46.89,46.89,2016-08-24 23:55:13,2016-08-24 23:55:13
C00292,1,0,1,1,107.9,107.9,2016-11-01 23:45:51,2016-11-01 23:45:51
C00293,16,1,15,1,74.98125,210.87,2016-07-16 21:07:46,2016-12-05 00:28:58
C00294,1379,1379,0,21,47.002197244379985,432.81,2016-07-04 03:15:50,2016-12-31 21:29:10
C00295,5,0,5,3,578.742,1884.08,2016-07-18 16:05:48,2016-10-29 00:19:57
C00296,8,7,1,4,337.84625,787.92,2016-07-15 20:50:15,2016-12-19 22:16:57
C00297,3,3,0,0,33.41,44.19,2016-08-20 05:58:48,2016-09-27 01:07:58
C00298,3,3,0,1,333.3,400.05,2016-12-29 02:44:13,2016-12-29 02:50:31
C00299,11,11,0,8,174.9790909090909,299.96,2016-07-23 18:14:57,2016-12-29 21:24:51
C00300,28,28,0,2,333.91964285714283,750.05,2016-07-22 17:14:36,2016-07-23 20:35:02
C00301,24,0,24,1,167.49958333333333,500.05,2016-07-03 23:05:17,2016-12-26 13:56:27
C00302,2,0,2,1,59.025000000000006,59.03,2016-10-19 18:16:19,2016-11-02 13:56:25
C00303,4,0,4,1,119.83250000000001,128.52,2016-12-10 15:51:13,2016-12-15 22:07:57
C00304,1,0,1,1,398.89,398.89,2016-07-11 18:59:32,2016-07-11 18:59:32
C00305,1,1,0,1,150.06,150.06,2016-07-30 02:19:24,2016-07-30 02:19:24
C00306,41,1,40,5,284.35341463414636,2547.02,2016-07-05 03:10:20,2016-12-26 10:14:06
C00307,55,5,50,24,130.44418181818182,1104.05,2016-07-04 19:58:56,2016-12-26 19:29:46
C00308,2,2,0,1,24.93,24.94,2016-07-21 18:24:10,2016-07-21 18:42:36
C00309,7,0,7,2,99.16571428571429,186.04,2016-08-19 16:53:15,2016-12-11 04:18:46
C00310,9,9,0,7,121.11444444444444,299.94,2016-07-12 21:22:39,2016-11-10 01:56:41
C00311,4,0,4,1,54.42,77.88,2016-09-06 22:37:05,2016-10-29 23:10:56
C00312,9,1,8,1,78.40777777777777,97.05,2016-07-28 22:37:52,2016-11-16 18:08:20
C00313,11,0,11,3,107.9709090909091,335.03,2016-07-07 19:52:32,2016-12-11 20:13:00
C00314,1,1,0,1,75.01,75.01,2016-07-22 01:11:07,2016-07-22 01:11:07
C00315,2,0,2,2,321.02,525.0,2016-08-06 18:09:14,2016-10-31 14:11:36
C00316,1,1,0,1,50.02,50.02,2016-10-23 07:34:07,2016-10-23 07:34:07
C00317,1,0,1,1,554.07,554.07,2016-09-09 18:32:00,2016-09-09 18:32:00
C00318,2,0,2,1,207.025,225.97,2016-10-19 19:40:08,2016-12-23 14:50:33
C00319,6,6,0,1,58.23,176.52,2016-09-20 20:48:52,2016-12-15 03:34:11
C00320,1,0,1,1,29.07,29.07,2016-12-29 17:13:11,2016-12-29 17:13:11
C00321,1,1,0,1,75.03,75.03,2016-11-19 01:08:31,2016-11-19 01:08:31
C00322,3,0,3,1,279.03000000000003,312.02,2016-09-14 17:37:05,2016-10-03 20:23:42
C00323,5,5,0,3,125.006,150.05,2016-07-24 03:24:21,2016-12-17 22:52:22
C00324,9,9,0,0,41.2,72.23,2016-09-14 05:30:14,2016-10-25 21:12:13
C00325,6,6,0,0,107.64499999999998,130.2,2016-07-28 02:47:57,2016-09-16 00:56:12
C00326,5,0,5,1,203.914,331.03,2016-10-02 15:12:01,2016-12-14 15:34:31
C00327,1,0,1,1,116.96,116.96,2016-11-12 00:14:40,2016-11-12 00:14:40
C00328,2,2,0,1,125.0,150.02,2016-10-04 00:24:40,2016-11-07 17:42:32
C00329,1167,107,1060,21,142.6649528706084,4301.9,2016-07-06 01:14:54,2016-12-31 22:21:46
C00330,6,6,0,6,187.46333333333334,299.91,2016-07-10 03:36:50,2016-09-28 14:33:45
C00331,310,0,310,33,111.54045161290323,1667.99,2016-07-02 03:17:55,2016-12-29 18:37:56
C00332,90,0,90,1,87.1288888888889,612.02,2016-07-04 15:58:24,2016-12-29 20:39:17
C00333,1,0,1,1,33.92,33.92,2016-10-06 01:07:45,2016-10-06 01:07:45
C00334,1,1,0,0,77.5,77.5,2016-08-20 02:43:45,2016-08-20 02:43:45
C00335,5,5,0,0,28.516000000000002,28.6,2016-08-25 17:17:48,2016-08-25 17:33:05
C00336,5,0,5,1,182.582,334.93,2016-07-25 02:11:53,2016-09-30 22:56:26
C00337,12,5,7,2,131.72916666666666,333.83,2016-07-10 04:23:30,2016-11-25 22:04:03
C00338,25,5,20,1,140.092,314.94,2016-07-07 14:24:04,2016-12-24 17:34:58
C00339,1,1,0,1,149.91,149.91,2016-11-23 22:15:07,2016-11-23 22:15:07
C00340,11,0,11,1,73.41272727272727,117.08,2016-10-04 23:14:04,2016-12-31 13:26:05
C00341,1,0,1,1,59.0,59.0,2016-09-18 20:58:36,2016-09-18 20:58:36
C00342,7,0,7,1,52.970000000000006,81.96,2016-07-07 16:26:49,2016-11-25 05:05:37
C00343,1,1,0,1,24.96,24.96,2016-07-24 16:03:05,2016-07-24 16:03:05
C00344,1,1,0,1,49.97,49.97,2016-07-26 15:12:41,2016-07-26 15:12:41
C00345,8,7,1,2,539.34375,1000.05,2016-07-18 03:48:17,2016-11-06 05:54:01
C00346,4,4,0,0,63.825,88.51,2016-07-28 05:51:08,2016-12-02 06:37:18
C00347,1,0,1,1,38.98,38.98,2016-08-14 22:18:45,2016-08-14 22:18:45
C00348,127,5,122,4,113.6179527559055,774.08,2016-07-04 01:51:08,2016-12-28 23:33:17
C00349,4,0,4,2,74.2775,97.05,2016-10-26 16:37:22,2016-12-13 18:57:19
C00350,6,0,6,1,88.28833333333334,209.88,2016-07-12 00:18:42,2016-12-05 14:28:30
C00351,1,1,0,0,75.48,75.48,2016-08-18 01:49:15,2016-08-18 01:49:15
C00352,10,0,10,1,222.794,1650.98,2016-07-10 16:41:07,2016-11-15 00:40:58
C00353,27,27,0,11,151.6562962962963,500.03,2016-07-09 17:19:43,2016-12-13 04:35:07
C00354,1,0,1,1,29.43,29.43,2016-12-04 18:27:46,2016-12-04 18:27:46
C00355,4,0,4,1,62.3775,77.03,2016-08-11 17:15:24,2016-09-30 17:42:30
C00356,2,2,0,1,100.0,100.03,2016-07-26 14:13:47,2016-07-26 14:25:00
C00357,16,3,13,1,93.1875,225.94,2016-07-08 15:08:25,2016-12-15 22:58:38
C00358,1,1,0,1,74.93,74.93,2016-11-25 23:54:39,2016-11-25 23:54:39
C00359,1,1,0,1,29.98,29.98,2016-07-12 18:25:35,2016-07-12 18:25:35
C00360,12,12,0,0,63.009166666666665,166.02,2016-07-19 02:14:20,2016-12-27 21:10:39
C00361,3,3,0,2,149.99666666666667,200.05,2016-07-06 17:25:17,2016-08-20 16:39:57
C00362,10,10,0,0,43.955,95.41,2016-07-13 17:12:04,2016-12-31 14:37:53
C00363,2,2,0,2,299.94,299.94,2016-11-29 21:17:54,2016-12-23 22:08:48
C00364,35,2,33,1,100.76171428571428,280.03,2016-07-03 18:23:23,2016-12-30 18:03:10
C00365,2,2,0,1,175.065,200.05,2016-10-04 15:20:30,2016-10-15 12:47:54
C00366,1,0,1,1,56.44,56.44,2016-10-04 17:46:01,2016-10-04 17:46:01
C00367,1,1,0,1,100.09,100.09,2016-07-26 15:42:15,2016-07-26 15:42:15
C00368,108,5,103,4,132.55564814814815,1575.46,2016-07-07 18:54:43,2016-12-30 01:48:47
C00369,19,6,13,1,102.66,444.95,2016-07-05 18:31:31,2016-11-23 21:59:06
C00370,5,0,5,1,46.64,117.03,2016-08-19 01:43:06,2016-11-14 19:34:55
C00371,2,0,2,1,70.05,108.03,2016-11-11 13:26:18,2016-11-28 12:10:05
C00372,1,0,1,1,28.96,28.96,2016-11-04 17:07:05,2016-11-04 17:07:05
C00373,2,2,0,0,22.325,24.08,2016-10-15 13:24:43,2016-10-26 17:06:03
C00374,4,0,4,1,37.955,44.91,2016-07-05 00:57:33,2016-09-25 18:50:47
C00375,8,1,7,1,57.338750000000005,117.0,2016-07-25 22:24:40,2016-12-23 14:33:57
C00376,2,0,2,1,330.94500000000005,553.96,2016-08-20 15:23:17,2016-09-20 18:37:17
C00377,1,1,0,0,27.46,27.46,2016-10-02 13:12:54,2016-10-02 13:12:54
C00378,5,4,1,3,91.636,108.02,2016-11-07 23:09:26,2016-12-29 02:46:55
C00379,1,0,1,1,130.95,130.95,2016-08-26 04:33:35,2016-08-26 04:33:35
C00380,2,0,2,1,597.025,882.04,2016-08-23 21:12:27,2016-09-04 15:20:37
C00381,8,0,8,1,374.47125,481.98,2016-07-15 20:40:45,2016-11-13 19:19:49
C00382,13,13,0,6,321.17153846153843,750.06,2016-07-03 01:35:58,2016-11-17 18:55:54
C00383,1,1,0,1,499.91,499.91,2016-08-26 20:52:52,2016-08-26 20:52:52
C00384,13,0,13,1,73.69846153846153,146.9,2016-07-03 22:03:05,2016-09-11 04:34:53
C00385,5,5,0,4,67.986,100.0,2016-07-24 03:41:15,2016-12-04 16:36:56
C00386,72,9,63,18,167.72486111111112,873.64,2016-07-02 22:59:20,2016-12-22 16:25:58
C00387,1,0,1,1,109.02,109.02,2016-11-19 01:12:43,2016-11-19 01:12:43
C00388,2,1,1,1,104.005,107.95,2016-07-25 14:14:43,2016-08-08 00:15:59
C00389,1,1,0,0,22.66,22.66,2016-08-28 21:44:32,2016-08-28 21:44:32
C00390,4,2,2,2,75.255,226.01,2016-09-18 15:25:43,2016-11-27 16:12:15
C00391,1,0,1,1,849.07,849.07,2016-08-10 16:03:28,2016-08-10 16:03:28
C00392,5,5,0,0,42.354,65.41,2016-08-13 15:26:31,2016-12-07 04:27:11
C00393,7,3,4,3,64.90285714285714,149.98,2016-07-09 00:36:52,2016-11-22 20:32:47
C00394,4,0,4,2,100.66499999999999,209.94,2016-08-27 01:00:45,2016-12-03 17:11:07
C00395,21,21,0,13,90.68238095238095,299.96,2016-07-03 04:47:44,2016-12-22 22:32:38
C00396,2,0,2,2,55.96,58.04,2016-07-19 17:09:50,2016-12-03 20:52:09
C00397,8,0,8,4,70.8175,107.97,2016-08-24 18:29:54,2016-11-24 17:55:02
C00398,6,6,0,1,137.475,352.85,2016-09-12 01:53:07,2016-10-19 16:36:10
C00399,13,1,12,3,225.2476923076923,1710.99,2016-07-17 02:40:35,2016-12-30 16:33:05
C00400,44,1,43,1,86.13204545454545,335.06,2016-07-19 13:28:44,2016-12-13 15:08:38
C00401,1,0,1,1,68.43,68.43,2016-11-20 14:55:41,2016-11-20 14:55:41
C00402,2,0,2,1,262.35,465.72,2016-10-06 21:28:29,2016-11-28 14:08:12
C00403,7,0,7,1,490.03142857142853,500.08,2016-07-19 14:09:28,2016-08-15 20:34:44
C00404,2,0,2,2,681.975,1104.01,2016-09-02 22:36:56,2016-11-27 14:39:26
C00405,72,71,1,4,48.93944444444444,162.52,2016-07-14 14:30:00,2016-12-23 16:21:30
C00406,35,10,25,13,188.16914285714287,1104.05,2016-07-04 20:26:05,2016-12-28 23:18:36
C00407,3,2,1,2,375.03,599.95,2016-07-23 22:16:57,2016-09-28 12:46:16
C00408,9,0,9,1,189.88888888888889,554.02,2016-07-23 23:35:42,2016-12-30 06:50:01
C00409,71,1,70,1,100.99661971830986,390.05,2016-07-02 19:34:37,2016-12-25 18:30:38
C00410,25,1,24,5,130.76319999999998,554.02,2016-07-09 16:58:01,2016-12-20 00:57:51
C00411,1,1,0,1,50.03,50.03,2016-11-10 00:02:43,2016-11-10 00:02:43
C00412,2,0,2,1,241.53,241.58,2016-10-26 23:46:55,2016-11-08 11:19:22
C00413,1,0,1,1,108.58,108.58,2016-10-14 13:53:25,2016-10-14 13:53:25
C00414,75,0,75,1,132.262,782.48,2016-07-03 18:30:27,2016-12-26 15:42:43
C00415,8,0,8,1,90.245,170.99,2016-07-03 15:10:02,2016-12-13 22:32:07
C00416,115,8,107,4,182.1024347826087,1651.06,2016-07-07 20:37:54,2016-12-27 03:53:29
C00417,1,1,0,1,50.01,50.01,2016-07-11 15:39:02,2016-07-11 15:39:02
C00418,2,0,2,1,2645.14,4517.74,2016-10-03 17:17:21,2016-12-06 21:23:43
C00419,48,0,48,1,63.12916666666666,234.89,2016-07-22 23:30:41,2016-12-31 17:47:59
C00420,2,0,2,1,302.16999999999996,559.53,2016-07-26 17:19:30,2016-11-19 19:24:03
C00421,12,1,11,1,150.05,594.96,2016-07-21 18:36:56,2016-10-19 13:53:26
C00422,39,0,39,2,103.66051282051282,311.93,2016-07-03 19:44:22,2016-12-29 11:02:50
C00423,1,0,1,1,33.04,33.04,2016-11-22 15:30:55,2016-11-22 15:30:55
C00424,5,4,1,1,37.612,58.03,2016-07-02 15:14:06,2016-12-17 17:09:29
C00425,1,0,1,1,108.46,108.46,2016-12-07 21:31:01,2016-12-07 21:31:01
C00426,291,291,0,15,48.448281786941585,196.78,2016-07-03 02:54:23,2016-12-28 02:03:59
C00427,7,1,6,3,225.27142857142857,945.03,2016-07-23 12:23:10,2016-10-18 17:49:05
C00428,6,2,4,2,132.54333333333332,317.41,2016-07-24 15:51:42,2016-12-28 18:31:18
C00429,6,0,6,1,106.58,107.97,2016-07-07 22:08:27,2016-12-15 18:40:59
C00430,12,0,12,9,281.40000000000003,1104.01,2016-07-09 15:54:50,2016-11-03 15:55:31
C00431,1,1,0,0,18.41,18.41,2016-09-13 02:52:38,2016-09-13 02:52:38
C00432,2,0,2,1,36.485,38.99,2016-08-05 18:29:38,2016-08-05 18:45:14
C00433,7,0,7,1,444.00428571428574,931.91,2016-08-06 02:02:45,2016-12-22 20:00:36
C00434,1,0,1,1,107.88,107.88,2016-11-17 22:08:18,2016-11-17 22:08:18
C00435,7,7,0,4,89.27857142857144,100.09,2016-07-20 19:26:50,2016-09-14 15:55:10
C00436,12,12,0,7,293.76,1000.07,2016-07-10 02:17:14,2016-12-16 04:46:51
C00437,1,1,0,0,22.97,22.97,2016-09-03 16:42:17,2016-09-03 16:42:17
C00438,2,0,2,1,285.94,361.93,2016-07-07 14:58:54,2016-08-08 14:57:36
C00439,5,0,5,1,134.18,160.03,2016-09-15 17:28:42,2016-11-12 16:16:52
C00440,1,1,0,1,300.07,300.07,2016-09-21 23:43:07,2016-09-21 23:43:07
C00441,1,1,0,0,30.48,30.48,2016-08-14 00:34:39,2016-08-14 00:34:39
C00442,3,3,0,1,133.30999999999997,199.95,2016-07-25 23:14:19,2016-12-12 22:35:25
C00443,8,8,0,7,118.15375,250.06,2016-07-18 12:04:32,2016-12-07 09:53:48
C00444,2,2,0,0,27.22,28.66,2016-10-11 05:29:48,2016-12-18 17:06:02
C00445,1,1,0,1,149.91,149.91,2016-07-22 12:53:38,2016-07-22 12:53:38
C00446,6,0,6,1,49.48333333333333,57.93,2016-07-13 10:46:09,2016-12-10 00:16:40
C00447,2,0,2,1,170.99,171.01,2016-11-09 15:32:47,2016-11-09 17:47:00
C00448,7,0,7,1,64.81857142857143,200.91,2016-08-28 16:30:26,2016-12-26 14:38:38
C00449,26,4,22,3,82.10961538461538,215.99,2016-07-03 20:58:37,2016-12-12 02:16:57
C00450,155,68,87,32,244.05838709677423,2478.69,2016-07-05 14:35:51,2016-12-30 23:36:45
C00451,45,14,31,14,231.07511111111108,1169.06,2016-07-10 02:49:11,2016-12-08 21:54:58
C00452,573,45,528,13,108.2819022687609,1417.13,2016-07-04 11:51:37,2016-12-31 20:44:06
C00453,5,0,5,1,53.644000000000005,117.09,2016-07-31 19:09:07,2016-12-21 17:41:29
C00454,4,4,0,4,202.4775,309.94,2016-07-05 21:57:21,2016-11-18 12:36:42
C00455,2,0,2,1,115.035,117.04,2016-07-14 21:47:24,2016-08-19 18:43:53
C00456,1,0,1,1,29.03,29.03,2016-07-05 01:17:36,2016-07-05 01:17:36
C00457,6,1,5,1,114.0,225.96,2016-07-16 00:53:30,2016-10-26 15:54:48
C00458,32,32,0,2,33.3646875,119.96,2016-07-07 23:43:10,2016-11-29 03:35:46
C00459,7,0,7,1,70.52285714285713,82.99,2016-07-17 22:25:38,2016-12-17 01:19:20
C00460,10,0,10,1,89.697,117.02,2016-07-09 17:23:18,2016-10-26 23:34:39
C00461,1,0,1,1,554.02,554.02,2016-11-07 16:56:04,2016-11-07 16:56:04
C00462,2,1,1,1,187.48,334.96,2016-08-29 18:26:19,2016-09-03 00:16:33
C00463,1,1,0,1,25.02,25.02,2016-08-13 08:41:12,2016-08-13 08:41:12
C00464,3,3,0,1,41.67333333333333,50.05,2016-07-08 21:33:00,2016-07-20 05:01:39
C00465,1,1,0,1,24.95,24.95,2016-07-22 20:26:19,2016-07-22 20:26:19
C00466,77,77,0,3,60.58584415584415,470.55,2016-07-05 07:20:07,2016-12-21 16:41:02
C00467,5,0,5,1,64.484,86.99,2016-08-13 23:10:29,2016-10-19 21:46:46
C00468,1,1,0,1,50.07,50.07,2016-07-14 15:37:20,2016-07-14 15:37:20
C00469,3,3,0,1,541.6766666666666,1000.06,2016-07-14 23:51:42,2016-12-26 21:37:11
C00470,1,0,1,1,56.55,56.55,2016-11-14 01:35:48,2016-11-14 01:35:48
C00471,1,1,0,1,300.08,300.08,2016-07-28 00:59:21,2016-07-28 00:59:21
C00472,18,1,17,1,58.14111111111111,108.03,2016-07-23 23:26:33,2016-12-26 11:50:12
C00473,58,25,33,2,174.30068965517242,774.08,2016-07-06 00:17:53,2016-12-31 20:20:30
C00474,13,0,13,1,448.72538461538454,4451.94,2016-07-12 21:31:55,2016-12-28 22:42:14
C00475,2,0,2,1,111.485,146.06,2016-12-22 19:50:14,2016-12-26 01:35:33
C00476,2,2,0,0,25.345,28.79,2016-12-28 16:39:28,2016-12-30 13:58:16
C00477,16,2,14,2,88.89937499999999,335.07,2016-07-08 23:19:57,2016-12-29 21:47:13
C00478,3,0,3,1,61.70666666666667,117.06,2016-11-03 03:11:41,2016-11-09 22:35:58
C00479,5,1,4,1,50.553999999999995,107.95,2016-07-08 21:40:19,2016-11-03 16:48:21
C00480,1,0,1,1,26.42,26.42,2016-09-05 20:47:48,2016-09-05 20:47:48
C00481,1,1,0,0,19.84,19.84,2016-07-27 04:12:46,2016-07-27 04:12:46
C00482,2,2,0,0,38.019999999999996,38.06,2016-07-27 17:33:19,2016-07-28 21:02:31
C00483,54,47,7,3,20.909259259259258,82.91,2016-07-05 13:49:50,2016-12-27 19:46:33
C00484,1,0,1,1,47.88,47.88,2016-09-03 15:48:16,2016-09-03 15:48:16
C00485,7,0,7,1,148.9385714285714,311.91,2016-07-14 16:04:38,2016-10-01 19:23:31
C00486,4,4,0,0,23.84,23.86,2016-12-22 20:16:39,2016-12-22 20:42:41
C00487,2,0,2,1,57.995,58.01,2016-10-11 18:57:43,2016-10-11 19:04:05
C00488,72,5,67,2,116.07180555555556,424.88,2016-07-05 08:10:37,2016-12-31 02:06:31
C00489,27,17,10,8,190.6125925925926,970.91,2016-07-17 21:32:49,2016-12-31 22:59:31
C00490,1,1,0,0,26.1,26.1,2016-07-31 05:20:09,2016-07-31 05:20:09
C00491,4,4,0,3,124.995,150.05,2016-07-22 05:39:31,2016-11-14 14:54:10
C00492,1,0,1,1,58.03,58.03,2016-09-24 13:41:31,2016-09-24 13:41:31
C00493,3,3,0,1,83.36,100.01,2016-07-19 17:03:33,2016-09-27 18:58:35
C00494,1,0,1,1,58.92,58.92,2016-12-17 13:38:55,2016-12-17 13:38:55
C00495,24,0,24,1,66.34333333333333,117.09,2016-09-18 20:36:57,2016-12-22 20:33:34
C00496,3,3,0,3,58.30666666666667,100.01,2016-07-04 15:41:16,2016-08-19 19:06:41
C00497,1,0,1,1,554.07,554.07,2016-10-04 15:58:04,2016-10-04 15:58:04
C00498,66,1,65,19,55.64424242424242,221.95,2016-07-13 01:56:26,2016-12-22 05:27:57
C00499,1,0,1,1,92.04,92.04,2016-10-09 20:22:04,2016-10-09 20:22:04
C00500,2,0,2,1,326.175,594.33,2016-09-19 23:24:59,2016-12-14 18:19:46
C00501,73,0,73,1,135.44493150684931,1386.02,2016-07-06 21:42:22,2016-12-31 15:57:05
C00502,20,1,19,12,291.43,994.05,2016-07-04 05:09:13,2016-12-21 14:52:48
C00503,2,0,2,1,111.48,113.03,2016-11-21 22:43:37,2016-11-29 23:47:39
C00504,9,2,7,1,103.86222222222221,171.01,2016-07-18 14:53:23,2016-12-01 15:22:18
C00505,13,0,13,2,100.02923076923076,250.01,2016-08-06 22:46:20,2016-12-28 20:44:58
C00506,1,1,0,0,26.94,26.94,2016-11-05 01:24:28,2016-11-05 01:24:28
C00507,1,1,0,0,7.37,7.37,2016-09-27 00:59:10,2016-09-27 00:59:10
C00508,9,0,9,2,155.2511111111111,437.06,2016-08-23 21:33:20,2016-12-26 21:59:51
C00509,27,8,19,7,102.51444444444444,200.01,2016-07-02 21:16:09,2016-11-25 03:07:21
C00510,25,25,0,2,45.263999999999996,157.06,2016-07-06 11:06:05,2016-12-26 17:24:16
C00511,4,0,4,1,87.015,226.07,2016-08-03 17:30:04,2016-11-09 17:17:07
C00512,8,0,8,1,50.45875,108.02,2016-08-29 17:17:09,2016-10-20 19:03:28
C00513,77,4,73,2,99.85077922077923,988.53,2016-07-04 01:09:20,2016-12-27 13:59:39
C00514,2,0,2,1,81.51,108.56,2016-07-12 23:09:13,2016-10-06 13:10:55
C00515,9,1,8,2,73.6511111111111,140.92,2016-07-29 14:46:55,2016-10-15 20:25:48
C00516,1,1,0,0,135.63,135.63,2016-07-26 22:07:05,2016-07-26 22:07:05
C00517,2,0,2,1,159.865,159.87,2016-08-14 03:34:56,2016-09-19 23:12:12
C00518,1,1,0,1,49.96,49.96,2016-07-28 03:34:13,2016-07-28 03:34:13
C00519,84,1,83,1,101.93095238095239,554.05,2016-07-10 21:34:18,2016-12-31 18:32:03
C00520,10,10,0,1,36.061,49.99,2016-07-17 09:49:58,2016-12-09 01:31:14
C00521,1,0,1,1,226.01,226.01,2016-07-26 20:40:17,2016-07-26 20:40:17
C00522,8,0,8,1,117.73,400.63,2016-07-02 21:29:06,2016-12-28 20:32:19
C00523,1,1,0,1,9.93,9.93,2016-12-08 14:50:47,2016-12-08 14:50:47
C00524,2,0,2,1,90.46000000000001,92.98,2016-07-18 22:55:47,2016-11-21 21:56:00
C00525,26,3,23,3,110.72807692307691,422.54,2016-07-19 00:00:41,2016-12-28 17:09:41
C00526,1,0,1,1,116.93,116.93,2016-10-07 23:21:43,2016-10-07 23:21:43
C00527,38,0,38,2,81.33105263157894,185.54,2016-07-03 15:24:01,2016-12-29 18:25:23
C00528,20,3,17,2,225.513,984.86,2016-07-10 15:36:07,2016-12-14 22:38:29
C00529,7,3,4,2,85.67714285714285,226.02,2016-07-18 16:32:11,2016-12-31 16:08:34
C00530,2,0,2,1,51.49,54.02,2016-09-06 21:36:37,2016-12-07 23:32:30
C00531,6,6,0,0,29.483333333333334,38.61,2016-08-07 03:11:49,2016-08-09 23:27:59
C00532,6,6,0,4,162.705,300.02,2016-07-08 16:24:17,2016-07-29 22:56:17
C00533,4,0,4,1,828.24,1650.93,2016-07-04 15:13:37,2016-07-07 04:31:10
C00534,146,4,142,2,101.30842465753425,883.91,2016-07-07 00:17:15,2016-12-30 17:36:24
C00535,53,0,53,2,111.50679245283018,389.97,2016-07-03 22:53:58,2016-12-22 00:44:53
C00536,4,4,0,4,93.745,149.96,2016-07-07 02:22:37,2016-07-25 21:24:34
C00537,2,2,0,2,60.04,100.0,2016-10-13 04:58:06,2016-10-30 18:13:38
C00538,4,0,4,1,75.55250000000001,117.05,2016-07-09 23:32:28,2016-10-04 22:17:16
C00539,5,2,3,3,96.408,226.03,2016-07-09 21:21:19,2016-12-28 20:19:32
C00540,207,4,203,31,101.8843961352657,2161.02,2016-07-05 00:16:02,2016-12-29 00:31:11
C00541,1,1,0,1,49.97,49.97,2016-07-15 01:52:52,2016-07-15 01:52:52
C00542,32,9,23,18,222.708125,2594.97,2016-07-06 06:11:56,2016-12-06 17:20:18
C00543,97,2,95,7,163.16494845360825,418.03,2016-07-02 23:11:56,2016-12-29 23:45:06
C00544,3,1,2,3,318.90000000000003,710.49,2016-07-15 14:42:44,2016-10-31 22:38:15
C00545,77,6,71,2,134.8861038961039,2968.9,2016-07-06 02:57:00,2016-12-30 01:06:34
C00546,42,0,42,3,148.135,1098.99,2016-07-05 17:07:54,2016-12-31 13:08:03
C00547,18,0,18,2,51.22666666666667,225.93,2016-07-06 05:04:21,2016-12-07 00:21:18
C00548,1,1,0,0,11.57,11.57,2016-09-05 21:57:31,2016-09-05 21:57:31
C00549,16,16,0,0,20.13,50.55,2016-07-19 19:34:20,2016-11-21 22:26:13
C00550,11,0,11,1,174.84,350.04,2016-07-16 22:09:48,2016-10-19 19:21:38
C00551,1,0,1,1,107.95,107.95,2016-11-09 18:04:21,2016-11-09 18:04:21
C00552,1,1,0,0,21.69,21.69,2016-08-18 02:17:16,2016-08-18 02:17:16
C00553,4,0,4,1,105.78999999999999,117.09,2016-08-31 19:40:20,2016-12-30 21:22:06
C00554,2,2,0,1,15.954999999999998,16.97,2016-11-06 17:06:49,2016-12-16 18:57:19
C00555,8,2,6,3,188.10625,210.04,2016-07-17 17:57:35,2016-12-16 22:38:25
C00556,12,0,12,1,216.83333333333334,553.96,2016-07-06 13:38:18,2016-12-25 20:12:50
C00557,105,17,88,26,247.31809523809525,3163.01,2016-07-03 16:49:41,2016-12-28 18:17:49
C00558,7,7,0,6,117.83714285714287,200.01,2016-07-13 21:24:09,2016-11-03 20:35:13
C00559,19,3,16,8,198.44526315789474,891.99,2016-07-18 22:54:09,2016-12-03 16:55:15
C00560,72,1,71,2,72.8026388888889,335.06,2016-07-03 16:24:00,2016-12-25 23:44:51
C00561,4,0,4,2,87.04249999999999,121.22,2016-09-12 18:53:08,2016-12-20 11:59:48
C00562,1,0,1,1,172.86,172.86,2016-11-25 21:14:00,2016-11-25 21:14:00
C00563,7,1,6,1,107.12714285714286,159.94,2016-07-16 17:33:05,2016-12-14 17:09:42
C00564,13,0,13,1,81.5823076923077,160.5,2016-07-06 23:04:36,2016-12-09 18:30:10
C00565,3,0,3,1,73.94666666666667,107.86,2016-08-11 21:47:03,2016-11-12 15:03:58
C00566,1,1,0,1,39.95,39.95,2016-08-09 20:30:30,2016-08-09 20:30:30
C00567,17,0,17,3,104.70941176470588,209.99,2016-07-04 22:24:56,2016-12-04 13:22:48
C00568,3,3,0,1,149.98666666666668,150.01,2016-07-25 07:16:00,2016-10-01 16:11:58
C00569,12,12,0,0,33.8675,88.3,2016-08-16 16:24:21,2016-12-16 04:03:23
C00570,2,0,2,1,291.70500000000004,553.95,2016-07-10 17:24:16,2016-08-24 17:50:25
C00571,253,35,218,8,129.36355731225296,2903.79,2016-07-05 17:22:13,2016-12-31 23:53:54
C00572,5,4,1,4,22.0,25.09,2016-07-16 20:10:10,2016-12-18 22:53:16
C00573,5,5,0,1,82.386,167.56,2016-07-06 19:16:40,2016-10-14 17:21:17
C00574,1,0,1,1,170.95,170.95,2016-12-14 19:17:48,2016-12-14 19:17:48
C00575,3,0,3,1,248.98666666666665,334.96,2016-09-07 20:23:58,2016-11-24 22:40:26
C00576,14,0,14,3,118.14571428571428,261.96,2016-07-17 13:39:45,2016-12-01 23:15:04
C00577,23,0,23,1,137.50347826086957,411.95,2016-07-05 14:41:34,2016-12-04 20:27:22
C00578,9,0,9,1,41.73888888888889,77.91,2016-07-13 01:01:13,2016-12-27 00:22:05
C00579,7,0,7,1,76.59285714285714,97.05,2016-07-26 19:47:42,2016-09-23 15:53:10
C00580,8,8,0,5,84.385,100.04,2016-07-07 16:53:24,2016-10-24 12:24:29
C00581,1,0,1,1,610.51,610.51,2016-08-30 15:27:42,2016-08-30 15:27:42
