card_id,card1_num,customer_id
C00999-K1,19152,C00999
C01000-K1,21032,C01000
C01001-K1,11000,C01001
C01002-K1,15517,C01002
C01003-K1,18206,C01003
C01004-K1,17448,C01004
C01005-K1,20492,C01005
C01006-K1,20316,C01006
C01007-K1,14196,C01007
C01008-K1,20178,C01008
C01009-K1,12330,C01009
C01010-K1,22848,C01010
C01011-K1,15688,C01011
C01012-K1,12087,C01012
C01013-K1,23254,C01013
C01014-K1,11945,C01014
C01015-K1,21173,C01015
C01016-K1,15345,C01016
C01017-K1,14370,C01017
C01018-K1,18856,C01018
C01019-K1,21511,C01019
C01020-K1,23122,C01020
C01021-K1,10344,C01021
C01022-K1,21039,C01022
C01023-K1,11270,C01023
C01024-K1,11137,C01024
C01025-K1,12508,C01025
C01026-K1,15718,C01026
C01027-K1,13792,C01027
C01028-K1,10518,C01028
C01029-K1,13274,C01029
C01030-K1,15984,C01030
C01031-K1,21295,C01031
C01032-K1,18693,C01032
C01033-K1,19218,C01033
C01034-K1,15101,C01034
C01035-K1,19776,C01035
C01036-K1,18574,C01036
C01037-K1,16163,C01037
C01038-K1,12618,C01038
C01039-K1,16807,C01039
C01040-K2,15004,C01040
C01041-K1,19172,C01041
C01042-K1,16721,C01042
C01043-K1,19980,C01043
C01044-K1,20870,C01044
C01045-K1,21717,C01045
C01046-K1,13031,C01046
C01047-K1,12803,C01047
C01048-K1,20446,C01048
C01049-K1,15771,C01049
C01050-K1,19309,C01050
C01051-K1,22628,C01051
C01052-K1,19467,C01052
C01053-K1,18769,C01053
C01054-K1,13258,C01054
C01055-K1,23297,C01055
C01056-K1,16883,C01056
C01057-K1,19003,C01057
C01058-K1,20225,C01058
C01059-K1,17775,C01059
C01060-K1,17357,C01060
C01061-K1,16868,C01061
C01062-K1,13736,C01062
C01063-K2,11576,C01063
C01064-K1,21935,C01064
C01065-K1,15170,C01065
C01066-K1,11361,C01066
C01067-K1,18183,C01067
C01068-K1,13462,C01068
C01069-K1,14930,C01069
C01070-K1,18174,C01070
C01071-K1,12745,C01071
C01072-K1,11209,C01072
C01073-K1,16391,C01073
C01074-K1,15448,C01074
C01075-K1,21495,C01075
C01076-K1,14138,C01076
C01077-K1,18082,C01077
C01078-K1,19177,C01078
C01079-K1,22575,C01079
C01080-K1,11145,C01080
C01081-K1,20864,C01081
C01082-K1,12739,C01082
C01083-K1,17072,C01083
C01084-K1,11651,C01084
C01085-K1,19728,C01085
C01086-K1,17585,C01086
C01087-K1,23312,C01087
C01088-K1,10208,C01088
C01089-K1,14847,C01089
C01090-K1,15347,C01090
C01091-K1,20948,C01091
C01092-K1,20052,C01092
C01093-K1,22459,C01093
C01094-K1,19411,C01094
C01095-K1,15645,C01095
C01096-K1,12402,C01096
C01097-K1,17397,C01097
C01098-K1,18430,C01098
C01099-K1,21307,C01099
C01100-K1,12748,C01100
C01101-K1,21744,C01101
C01102-K1,10484,C01102
C01103-K1,11771,C01103
C01104-K2,13791,C01104
C01105-K1,20869,C01105
C01106-K1,13500,C01106
C01107-K1,21843,C01107
C01108-K1,16662,C01108
C01109-K2,23029,C01109
C01110-K1,17155,C01110
C01111-K1,21029,C01111
C01112-K1,17768,C01112
C01113-K1,16083,C01113
C01114-K1,22025,C01114
C01115-K1,16427,C01115
C01116-K2,10288,C01116
C01117-K1,10653,C01117
C01118-K1,15972,C01118
C01119-K2,12040,C01119
C01120-K1,23148,C01120
C01121-K1,21745,C01121
C01122-K1,20941,C01122
C01123-K1,21769,C01123
C01124-K1,22827,C01124
C01125-K1,14048,C01125
C01126-K1,16372,C01126
C01127-K1,19713,C01127
C01128-K2,15758,C01128
C01129-K1,13162,C01129
C01130-K1,21896,C01130
C01131-K1,19591,C01131
C01132-K1,18661,C01132
C01133-K1,13411,C01133
C01134-K1,19502,C01134
C01135-K1,23114,C01135
C01136-K1,15941,C01136
C01137-K1,16355,C01137
C01138-K2,12531,C01138
C01139-K1,16442,C01139
C01140-K1,18639,C01140
C01141-K1,19271,C01141
C01142-K1,16802,C01142
C01143-K1,13210,C01143
C01144-K1,20752,C01144
C01145-K1,17530,C01145
C01146-K1,15096,C01146
C01147-K1,16689,C01147
C01148-K1,20119,C01148
C01149-K1,17085,C01149
C01150-K1,10265,C01150
C01151-K1,10396,C01151
C01152-K1,17929,C01152
C01153-K1,19316,C01153
C01154-K1,18031,C01154
C01155-K2,21788,C01155
C01156-K1,11600,C01156
C01157-K1,11086,C01157
C01158-K1,10542,C01158
C01159-K1,14110,C01159
C01160-K1,15869,C01160
C01161-K1,12065,C01161
C01162-K1,10415,C01162
C01163-K1,19164,C01163
C01164-K1,21055,C01164
C01165-K1,15275,C01165
C01166-K1,14107,C01166
C01167-K1,20038,C01167
C01168-K1,16602,C01168
C01169-K1,18398,C01169
C01170-K1,18976,C01170
C01171-K1,19511,C01171
C01172-K1,10584,C01172
C01173-K1,20385,C01173
C01174-K1,14444,C01174
C01175-K1,20689,C01175
C01176-K1,21627,C01176
C01177-K1,14282,C01177
C01178-K1,10126,C01178
C01179-K1,20153,C01179
C01180-K1,11349,C01180
C01181-K1,23244,C01181
C01182-K1,12814,C01182
C01183-K1,10997,C01183
C01184-K1,19913,C01184
C01185-K1,16366,C01185
C01186-K1,15481,C01186
C01187-K1,11160,C01187
C01188-K1,23028,C01188
C01189-K1,18489,C01189
C01190-K1,16754,C01190
C01191-K1,15435,C01191
C01192-K1,11015,C01192
C01193-K1,10483,C01193
C01194-K1,17127,C01194
C01195-K1,16697,C01195
C01196-K1,12718,C01196
C01197-K1,19551,C01197
C01198-K1,16897,C01198
C01199-K1,21823,C01199
C01200-K1,12813,C01200
C01201-K1,19066,C01201
C01202-K1,11085,C01202
C01203-K1,23237,C01203
C01204-K1,14334,C01204
C01205-K1,18237,C01205
C01206-K1,16079,C01206
C01207-K1,16406,C01207
C01208-K1,16718,C01208
C01209-K1,23353,C01209
C01210-K1,11632,C01210
C01211-K1,15652,C01211
C01212-K1,18234,C01212
C01213-K1,16445,C01213
C01214-K1,15549,C01214
C01215-K1,17646,C01215
C01216-K1,11958,C01216
C01217-K1,13526,C01217
C01218-K1,20609,C01218
C01219-K1,14692,C01219
C01220-K1,18670,C01220
C01221-K1,22478,C01221
C01222-K1,18063,C01222
C01223-K1,21682,C01223
C01224-K1,13479,C01224
C01225-K1,14915,C01225
C01226-K1,15541,C01226
C01227-K1,17792,C01227
C01228-K1,13582,C01228
C01229-K1,14565,C01229
C01230-K1,18647,C01230
C01231-K1,19227,C01231
C01232-K1,12403,C01232
C01233-K1,15593,C01233
C01234-K1,15763,C01234
C01235-K1,14207,C01235
C01236-K1,14120,C01236
C01237-K1,19941,C01237
C01238-K1,12216,C01238
C01239-K1,18444,C01239
C01240-K1,16278,C01240
C01241-K1,13382,C01241
C01242-K1,10534,C01242
C01243-K1,23118,C01243
C01244-K1,22149,C01244
C01245-K1,16061,C01245
C01246-K1,19911,C01246
C01247-K1,10207,C01247
C01248-K1,11231,C01248
C01249-K1,10564,C01249
C01250-K1,10352,C01250
C01251-K1,20024,C01251
C01252-K1,13679,C01252
C01253-K1,16890,C01253
C01254-K1,11468,C01254
C01255-K1,11656,C01255
C01256-K1,14186,C01256
C01257-K1,13451,C01257
C01258-K1,14899,C01258
C01259-K1,13994,C01259
C01260-K1,22340,C01260
C01261-K1,13764,C01261
C01262-K1,10670,C01262
C01263-K1,21734,C01263
C01264-K1,13399,C01264
C01265-K1,15064,C01265
C01266-K1,22670,C01266
C01267-K1,22234,C01267
C01268-K1,15083,C01268
C01269-K1,11197,C01269
C01270-K1,13466,C01270
C01271-K1,19703,C01271
C01272-K1,13165,C01272
C01273-K1,23085,C01273
C01274-K1,13498,C01274
C01275-K1,15105,C01275
C01276-K1,15540,C01276
C01277-K1,22050,C01277
C01278-K1,11351,C01278
C01279-K1,14032,C01279
C01280-K1,17082,C01280
C01281-K1,21719,C01281
C01282-K1,20311,C01282
C01283-K1,17215,C01283
C01284-K1,12635,C01284
C01285-K1,23156,C01285
C01286-K1,20116,C01286
C01287-K1,17998,C01287
C01288-K1,19835,C01288
C01289-K1,10103,C01289
C01290-K1,11967,C01290
C01291-K1,22631,C01291
C01292-K1,16078,C01292
C01293-K1,19107,C01293
C01294-K1,11354,C01294
C01295-K1,19284,C01295
C01296-K1,23311,C01296
C01297-K1,15331,C01297
C01298-K1,11277,C01298
C01299-K1,17777,C01299
C01300-K1,20367,C01300
C01301-K1,16937,C01301
C01302-K1,15338,C01302
C01303-K1,19908,C01303
C01304-K1,23429,C01304
C01305-K1,13363,C01305
C01306-K1,18275,C01306
C01307-K1,19723,C01307
C01308-K1,15609,C01308
C01309-K1,23154,C01309
C01310-K1,22768,C01310
C01311-K1,19683,C01311
C01312-K1,16008,C01312
C01313-K1,15274,C01313
C01314-K1,17365,C01314
C01315-K1,17234,C01315
C01316-K1,16314,C01316
C01317-K1,18104,C01317
C01318-K1,18190,C01318
C01319-K1,16724,C01319
C01320-K1,17872,C01320
C01321-K1,17636,C01321
C01322-K1,23465,C01322
C01323-K1,13132,C01323
C01324-K1,22203,C01324
C01325-K1,10604,C01325
C01326-K1,13654,C01326
C01327-K1,19499,C01327
C01328-K1,13145,C01328
C01329-K1,21975,C01329
C01330-K1,12774,C01330
C01331-K1,11166,C01331
C01332-K1,15672,C01332
C01333-K2,14332,C01333
C01334-K1,11410,C01334
C01335-K1,10229,C01335
C01336-K1,11807,C01336
C01337-K1,18242,C01337
C01338-K1,10862,C01338
C01339-K1,11356,C01339
C01340-K1,23066,C01340
C01341-K1,13682,C01341
C01342-K1,13769,C01342
C01343-K1,18894,C01343
C01344-K1,15451,C01344
C01345-K1,10009,C01345
C01346-K1,14748,C01346
C01347-K2,13073,C01347
C01348-K1,18039,C01348
C01349-K1,17029,C01349
C01350-K1,19191,C01350
C01351-K1,16594,C01351
C01352-K1,20927,C01352
C01353-K1,11821,C01353
C01354-K1,10961,C01354
C01355-K1,11474,C01355
C01356-K1,20697,C01356
C01357-K1,16831,C01357
C01358-K1,17063,C01358
C01359-K1,16451,C01359
C01360-K1,18530,C01360
C01361-K1,11525,C01361
C01362-K1,17217,C01362
C01363-K1,19655,C01363
C01364-K1,20729,C01364
C01365-K1,18852,C01365
C01366-K1,17216,C01366
C01367-K1,16333,C01367
C01368-K1,11681,C01368
C01369-K1,20300,C01369
C01370-K1,17228,C01370
C01371-K1,10974,C01371
C01372-K1,13894,C01372
C01373-K1,14315,C01373
C01374-K1,10190,C01374
C01375-K1,22973,C01375
C01376-K1,11193,C01376
C01377-K1,11337,C01377
C01378-K1,14508,C01378
C01379-K1,11778,C01379
C01380-K1,19444,C01380
C01381-K1,14478,C01381
C01382-K1,16647,C01382
C01383-K1,20944,C01383
C01384-K1,21257,C01384
C01385-K1,18575,C01385
C01386-K1,16858,C01386
C01387-K1,11121,C01387
C01388-K1,21308,C01388
C01389-K1,20915,C01389
C01390-K1,13529,C01390
C01391-K1,17903,C01391
C01392-K1,11846,C01392
C01393-K1,18709,C01393
C01394-K1,22645,C01394
C01395-K1,19912,C01395
C01396-K1,14978,C01396
C01397-K1,21367,C01397
C01398-K1,14411,C01398
C01399-K1,16579,C01399
C01400-K1,10246,C01400
C01401-K1,21244,C01401
C01402-K1,10469,C01402
C01403-K1,15775,C01403
C01404-K1,17269,C01404
C01405-K1,21672,C01405
C01406-K1,11313,C01406
C01407-K1,11693,C01407
C01408-K1,15342,C01408
C01409-K1,18230,C01409
C01410-K1,20717,C01410
C01411-K1,15730,C01411
C01412-K1,19769,C01412
C01413-K1,12782,C01413
C01414-K1,21881,C01414
C01415-K1,22010,C01415
C01416-K1,21480,C01416
C01417-K1,13092,C01417
C01418-K1,20479,C01418
C01419-K1,10829,C01419
C01420-K1,21653,C01420
C01421-K1,22625,C01421
C01422-K1,14159,C01422
C01423-K1,22424,C01423
C01424-K1,14660,C01424
C01425-K1,14502,C01425
C01426-K1,10629,C01426
C01427-K1,19019,C01427
C01428-K1,17475,C01428
C01429-K1,15012,C01429
C01430-K1,16680,C01430
C01431-K1,14458,C01431
C01432-K1,12427,C01432
C01433-K1,21699,C01433
C01434-K1,18689,C01434
C01435-K1,18506,C01435
C01436-K1,20511,C01436
C01437-K1,20520,C01437
C01438-K1,12149,C01438
C01439-K1,19418,C01439
C01440-K1,21178,C01440
C01441-K1,19660,C01441
C01442-K1,19576,C01442
C01443-K1,19854,C01443
C01444-K1,11129,C01444
C01445-K1,14333,C01445
C01446-K1,21628,C01446
C01447-K1,17045,C01447
C01448-K1,11449,C01448
C01449-K1,12839,C01449
C01450-K1,18890,C01450
C01451-K1,15631,C01451
C01452-K1,15325,C01452
C01453-K1,22039,C01453
C01454-K1,15564,C01454
C01455-K1,22113,C01455
C01456-K1,14010,C01456
C01457-K1,16223,C01457
C01458-K1,13743,C01458
C01459-K1,17489,C01459
C01460-K1,14681,C01460
C01461-K1,16357,C01461
C01462-K1,21278,C01462
C01463-K1,16131,C01463
C01464-K1,19051,C01464
C01465-K1,13532,C01465
C01466-K1,19971,C01466
C01467-K1,23121,C01467
C01468-K1,19990,C01468
C01469-K1,12233,C01469
C01470-K1,18021,C01470
C01471-K1,21791,C01471
C01472-K1,10349,C01472
C01473-K1,19096,C01473
C01474-K1,22491,C01474
C01475-K1,21642,C01475
C01476-K1,17548,C01476
C01477-K1,12364,C01477
C01478-K1,19449,C01478
C01479-K1,16461,C01479
C01480-K1,18984,C01480
C01481-K1,14723,C01481
C01482-K1,17413,C01482
C01483-K1,21967,C01483
C01484-K1,12302,C01484
C01485-K1,10389,C01485
C01486-K1,22795,C01486
C01487-K1,22617,C01487
C01488-K1,17454,C01488
C01489-K1,11698,C01489
C01490-K1,22036,C01490
C01491-K1,22742,C01491
C01492-K1,15723,C01492
C01493-K1,11924,C01493
C01494-K1,23138,C01494
C01495-K1,10175,C01495
C01496-K1,13506,C01496
C01497-K1,16416,C01497
C01498-K1,14369,C01498
C01499-K1,13571,C01499
C01500-K1,19715,C01500
C01501-K1,14860,C01501
C01502-K1,12269,C01502
C01503-K1,21181,C01503
C01504-K1,10314,C01504
C01505-K1,14187,C01505
C01506-K1,10788,C01506
C01507-K1,19498,C01507
C01508-K1,14423,C01508
C01509-K1,14944,C01509
C01510-K1,16542,C01510
C01511-K1,20387,C01511
C01512-K1,20955,C01512
C01513-K1,15188,C01513
C01514-K1,22397,C01514
C01515-K1,17378,C01515
C01516-K1,15456,C01516
C01517-K1,18766,C01517
C01518-K1,14182,C01518
C01519-K1,20451,C01519
C01520-K1,12474,C01520
C01521-K2,15986,C01521
C01522-K1,15268,C01522
C01523-K1,11982,C01523
C01524-K1,15232,C01524
C01525-K2,22351,C01525
C01526-K1,10978,C01526
C01527-K1,10482,C01527
C01528-K1,20929,C01528
C01529-K1,21562,C01529
C01530-K1,20549,C01530
C01531-K1,21309,C01531
C01532-K1,22270,C01532
C01533-K1,13518,C01533
C01534-K1,13013,C01534
C01535-K1,14366,C01535
C01536-K1,15669,C01536
C01537-K1,22287,C01537
C01538-K1,22573,C01538
C01539-K1,21621,C01539
C01540-K1,20406,C01540
C01541-K1,14494,C01541
C01542-K1,13834,C01542
C01543-K1,16188,C01543
C01544-K1,23320,C01544
C01545-K1,21474,C01545
C01546-K1,23524,C01546
C01547-K1,21897,C01547
C01548-K1,22085,C01548
C01549-K1,17969,C01549
C01550-K1,17886,C01550
C01551-K1,12221,C01551
C01552-K1,23188,C01552
C01553-K1,22208,C01553
C01554-K1,21771,C01554
C01555-K1,20754,C01555
C01556-K1,20871,C01556
C01557-K1,14390,C01557
C01558-K1,13431,C01558
C01559-K1,17555,C01559
C01560-K1,22683,C01560
C01561-K1,16692,C01561
C01562-K1,13034,C01562
C01563-K1,10553,C01563
C01564-K1,13204,C01564
C01565-K1,19847,C01565
C01566-K1,13997,C01566
C01567-K1,19649,C01567
C01568-K1,17280,C01568
C01569-K1,19250,C01569
C01570-K1,15747,C01570
C01571-K1,12611,C01571
C01572-K1,10058,C01572
C01573-K1,12201,C01573
C01574-K1,11845,C01574
C01575-K1,16671,C01575
C01576-K1,20603,C01576
C01577-K1,18253,C01577
C01578-K1,13937,C01578
C01579-K1,22438,C01579
C01580-K1,13331,C01580
C01581-K1,15466,C01581
C01582-K1,15832,C01582
C01583-K1,12692,C01583
C01584-K1,17289,C01584
C01585-K1,16774,C01585
C01586-K1,12222,C01586
C01587-K1,19968,C01587
C01588-K1,14764,C01588
C01589-K1,22738,C01589
C01590-K1,13691,C01590
C01591-K1,11154,C01591
C01592-K1,20487,C01592
C01593-K1,22045,C01593
C01594-K1,16947,C01594
C01595-K1,11581,C01595
C01596-K2,22907,C01596
C01597-K1,15391,C01597
C01598-K1,19354,C01598
C01599-K1,16446,C01599
C01600-K1,16027,C01600
C01601-K1,11553,C01601
C01602-K1,14232,C01602
C01603-K1,15302,C01603
C01604-K1,18594,C01604
C01605-K1,10172,C01605
C01606-K1,13115,C01606
C01607-K1,15255,C01607
C01608-K1,22023,C01608
C01609-K1,11817,C01609
C01610-K1,19547,C01610
C01611-K1,20105,C01611
C01612-K1,15210,C01612
C01613-K1,14105,C01613
C01614-K1,14609,C01614
C01615-K1,21440,C01615
C01616-K1,21510,C01616
C01617-K1,12946,C01617
C01618-K2,21807,C01618
C01619-K1,18353,C01619
C01620-K1,12071,C01620
C01621-K1,21710,C01621
C01622-K1,18346,C01622
C01623-K1,20126,C01623
C01624-K1,18077,C01624
C01625-K1,19396,C01625
C01626-K1,21784,C01626
C01627-K1,23371,C01627
C01628-K1,15530,C01628
C01629-K1,20252,C01629
C01630-K1,21808,C01630
C01631-K1,10762,C01631
C01632-K1,15838,C01632
C01633-K1,16911,C01633
C01634-K1,19306,C01634
C01635-K1,19136,C01635
C01636-K1,12647,C01636
C01637-K1,11290,C01637
C01638-K1,19116,C01638
C01639-K1,19647,C01639
C01640-K1,10741,C01640
C01641-K1,14318,C01641
C01642-K1,17924,C01642
C01643-K1,12742,C01643
C01644-K1,10952,C01644
C01645-K1,17970,C01645
C01646-K1,22022,C01646
C01647-K1,16432,C01647
C01648-K1,15708,C01648
C01649-K1,16520,C01649
C01650-K1,19482,C01650
C01651-K1,16983,C01651
C01652-K1,20375,C01652
C01653-K1,10611,C01653
C01654-K1,13910,C01654
C01655-K1,21279,C01655
C01656-K1,17887,C01656
C01657-K1,17245,C01657
C01658-K1,18864,C01658
C01659-K1,10772,C01659
C01660-K1,12980,C01660
C01661-K1,21154,C01661
C01662-K1,17666,C01662
C01663-K1,12060,C01663
C01664-K1,15005,C01664
C01665-K1,20466,C01665
C01666-K1,22172,C01666
C01667-K1,14382,C01667
C01668-K1,14122,C01668
C01669-K1,15177,C01669
C01670-K1,13480,C01670
C01671-K1,16222,C01671
C01672-K1,17565,C01672
C01673-K1,19554,C01673
C01674-K1,11190,C01674
C01675-K1,12751,C01675
C01676-K1,23106,C01676
C01677-K1,14061,C01677
C01678-K1,10932,C01678
C01679-K1,16267,C01679
C01680-K1,19779,C01680
C01681-K1,18911,C01681
C01682-K1,11857,C01682
C01683-K1,19995,C01683
C01684-K1,10281,C01684
C01685-K1,17809,C01685
C01686-K1,23284,C01686
C01687-K1,21946,C01687
C01688-K1,14916,C01688
C01689-K1,16328,C01689
C01690-K1,10494,C01690
C01691-K1,10866,C01691
C01692-K1,21855,C01692
C01693-K1,18533,C01693
C01694-K1,15135,C01694
C01695-K1,14371,C01695
C01696-K1,20205,C01696
C01697-K1,21535,C01697
C01698-K1,21236,C01698
C01699-K1,13312,C01699
C01700-K1,10645,C01700
C01701-K1,18325,C01701
C01702-K1,21509,C01702
C01703-K1,14694,C01703
C01704-K1,16681,C01704
C01705-K1,22837,C01705
C01706-K1,17595,C01706
C01707-K1,14575,C01707
C01708-K1,14947,C01708
C01709-K1,20975,C01709
C01710-K1,15525,C01710
C01711-K1,18788,C01711
C01712-K1,18568,C01712
C01713-K1,15315,C01713
C01714-K1,22041,C01714
C01715-K1,15783,C01715
C01716-K1,11908,C01716
C01717-K1,19532,C01717
C01718-K1,11092,C01718
C01719-K1,16107,C01719
C01720-K1,11673,C01720
C01721-K2,20490,C01721
C01722-K1,14217,C01722
C01723-K1,14115,C01723
C01724-K1,20123,C01724
C01725-K1,10423,C01725
C01726-K1,16865,C01726
C01727-K2,12209,C01727
C01728-K1,17794,C01728
C01729-K1,14374,C01729
C01730-K1,22830,C01730
C01731-K1,15034,C01731
C01732-K1,11922,C01732
C01733-K1,18482,C01733
C01734-K1,11815,C01734
C01735-K1,10185,C01735
C01736-K1,14109,C01736
C01737-K1,19550,C01737
C01738-K1,16001,C01738
C01739-K1,19945,C01739
C01740-K1,14163,C01740
C01741-K1,21811,C01741
C01742-K1,19246,C01742
C01743-K1,22602,C01743
C01744-K2,13947,C01744
C01745-K1,12279,C01745
C01746-K1,19799,C01746
C01747-K1,22330,C01747
C01748-K1,20241,C01748
C01749-K1,13046,C01749
C01750-K1,10359,C01750
C01751-K1,11380,C01751
C01752-K1,22114,C01752
C01753-K1,16398,C01753
C01754-K1,13752,C01754
C01755-K2,10769,C01755
C01756-K1,17554,C01756
C01757-K1,15829,C01757
C01758-K1,11107,C01758
C01759-K1,13690,C01759
C01760-K1,20673,C01760
C01761-K1,11400,C01761
C01762-K1,15035,C01762
C01763-K1,14854,C01763
C01764-K1,19388,C01764
C01765-K1,21037,C01765
C01766-K1,14580,C01766
C01767-K1,13565,C01767
C01768-K1,11569,C01768
C01769-K1,21546,C01769
C01770-K1,12674,C01770
C01771-K1,19359,C01771
C01772-K1,14793,C01772
C01773-K1,22422,C01773
C01774-K1,13897,C01774
C01775-K1,13049,C01775
C01776-K1,13025,C01776
C01777-K1,23171,C01777
C01778-K1,22314,C01778
C01779-K1,16958,C01779
C01780-K1,14376,C01780
C01781-K1,18783,C01781
C01782-K2,12876,C01782
C01783-K1,11262,C01783
C01784-K1,12661,C01784
C01785-K1,21918,C01785
C01786-K1,21328,C01786
C01787-K1,15689,C01787
C01788-K1,11422,C01788
C01789-K1,14982,C01789
C01790-K1,10367,C01790
C01791-K1,14057,C01791
C01792-K1,22610,C01792
C01793-K1,13770,C01793
C01794-K1,19658,C01794
C01795-K1,11990,C01795
C01796-K1,13727,C01796
C01797-K1,13509,C01797
C01798-K1,19153,C01798
C01799-K2,11883,C01799
C01800-K1,19101,C01800
C01801-K1,12015,C01801
C01802-K1,18260,C01802
C01803-K1,10719,C01803
C01804-K1,15694,C01804
C01805-K1,19324,C01805
C01806-K1,15849,C01806
C01807-K1,13933,C01807
C01808-K1,11926,C01808
C01809-K1,17343,C01809
C01810-K1,22761,C01810
C01811-K1,16522,C01811
C01812-K1,15770,C01812
C01813-K1,10693,C01813
C01814-K1,16021,C01814
C01815-K1,16840,C01815
C01816-K1,18789,C01816
C01817-K1,22707,C01817
C01818-K1,17366,C01818
C01819-K1,19457,C01819
C01820-K1,10204,C01820
C01821-K1,13938,C01821
C01822-K1,20773,C01822
C01823-K1,19204,C01823
C01824-K1,14027,C01824
C01825-K1,17131,C01825
C01826-K1,19394,C01826
C01827-K1,17749,C01827
C01828-K2,22413,C01828
C01829-K1,21454,C01829
C01830-K1,16472,C01830
C01831-K1,15237,C01831
C01832-K1,14772,C01832
C01833-K1,12934,C01833
C01834-K1,10516,C01834
C01835-K1,11131,C01835
C01836-K1,16848,C01836
C01837-K1,11286,C01837
C01838-K1,18010,C01838
C01839-K1,17139,C01839
C01840-K1,17516,C01840
C01841-K1,15014,C01841
C01842-K1,11808,C01842
C01843-K1,20604,C01843
C01844-K1,18146,C01844
C01845-K1,11427,C01845
C01846-K1,13313,C01846
C01847-K1,11687,C01847
C01848-K1,15376,C01848
C01849-K1,13318,C01849
C01850-K1,16939,C01850
C01851-K1,19616,C01851
C01852-K1,14582,C01852
C01853-K1,17663,C01853
C01854-K1,10813,C01854
C01855-K2,19122,C01855
C01856-K1,16913,C01856
C01857-K1,19013,C01857
C01858-K1,11236,C01858
C01859-K1,10187,C01859
C01860-K1,12313,C01860
C01861-K1,22898,C01861
C01862-K1,21862,C01862
C01863-K1,14858,C01863
C01864-K1,20454,C01864
C01865-K1,10967,C01865
C01866-K1,15436,C01866
C01867-K1,21321,C01867
C01868-K1,10330,C01868
C01869-K1,13413,C01869
C01870-K1,20605,C01870
C01871-K1,16544,C01871
C01872-K1,21180,C01872
C01873-K1,17452,C01873
C01874-K1,16450,C01874
C01875-K1,23134,C01875
C01876-K1,14472,C01876
C01877-K1,10601,C01877
C01878-K1,20808,C01878
C01879-K1,16764,C01879
C01880-K1,22504,C01880
C01881-K1,17171,C01881
C01882-K1,21249,C01882
C01883-K1,15833,C01883
C01884-K1,12227,C01884
C01885-K1,12641,C01885
C01886-K1,14990,C01886
C01887-K1,19594,C01887
C01888-K1,14151,C01888
C01889-K1,21202,C01889
C01890-K1,10082,C01890
C01891-K1,16528,C01891
C01892-K1,13693,C01892
C01893-K1,16368,C01893
C01894-K1,17612,C01894
C01895-K1,22261,C01895
C01896-K1,11546,C01896
C01897-K1,18551,C01897
C01898-K1,17618,C01898
C01899-K1,23230,C01899
C01900-K1,16334,C01900
C01901-K1,18908,C01901
C01902-K1,11372,C01902
C01903-K1,16683,C01903
C01904-K1,13397,C01904
C01905-K1,20648,C01905
C01906-K1,13974,C01906
C01907-K1,17645,C01907
C01908-K1,22128,C01908
C01909-K2,11371,C01909
C01910-K1,20173,C01910
C01911-K1,19969,C01911
C01912-K1,22815,C01912
C01913-K1,10343,C01913
C01914-K1,16537,C01914
C01915-K1,23151,C01915
C01916-K1,21168,C01916
C01917-K1,23249,C01917
C01918-K1,20161,C01918
C01919-K1,17713,C01919
C01920-K1,14068,C01920
C01921-K1,13414,C01921
C01922-K2,17118,C01922
C01923-K1,13058,C01923
C01924-K1,22489,C01924
C01925-K1,15740,C01925
C01926-K1,13276,C01926
C01927-K1,17056,C01927
C01928-K1,23536,C01928
C01929-K1,13836,C01929
C01930-K1,12386,C01930
C01931-K1,18198,C01931
C01932-K1,11750,C01932
C01933-K2,23398,C01933
C01934-K1,15533,C01934
C01935-K1,13347,C01935
C01936-K1,22585,C01936
C01937-K1,14194,C01937
C01938-K1,16643,C01938
C01939-K1,12788,C01939
C01940-K1,11022,C01940
C01941-K1,10062,C01941
C01942-K1,14626,C01942
C01943-K1,20893,C01943
C01944-K1,12194,C01944
C01945-K1,13989,C01945
C01946-K1,23105,C01946
C01947-K1,11963,C01947
C01948-K1,20051,C01948
C01949-K1,21042,C01949
C01950-K1,18601,C01950
C01951-K1,10278,C01951
C01952-K1,10233,C01952
C01953-K2,15887,C01953
C01954-K1,22709,C01954
C01955-K1,18479,C01955
C01956-K1,13826,C01956
